District,Soil Color,Crop Type,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Fertilizer
Sangli,Red,Sugarcane,77,68,30,6.48154967140958,1001.1800456262969,33.6649738426109,10:26:26 NPK
Pune,Black,Cotton,92,68,79,7.363550695218416,920.3737422559005,23.269573488007644,20:20:0:13
Solapur,Red,Pomegranate,40,60,26,5.823041298776512,1172.9120329714312,34.735436781114075,MOP
Kolhapur,Red,Pomegranate,51,56,39,7.127747544787063,998.2030788257823,26.435151695778956,MOP
Sangli,Black,Tur,44,44,35,7.481550178918181,1222.9733845347728,23.824754308741873,10:26:26 NPK
Satara,Red,Pomegranate,74,36,69,6.945019207219552,645.6589807381449,22.678396882910928,19:19:19 NPK
Sangli,Red,Wheat,64,43,48,6.624067182804865,1249.0149229655012,23.151133283244747,Ammonium Sulphate
Satara,Black,Tur,75,50,51,6.577780613890818,1043.3786021957264,34.52547542210193,10:26:26 NPK
Satara,Black,Sugarcane,29,41,41,5.8909682244881765,903.0931668580258,21.54726070656772,Urea
Kolhapur,Clayey,Cotton,45,46,47,5.579402019005293,455.2343480588323,21.33997116252995,Urea
Sangli,Red,Moong,49,30,51,7.226707331350219,907.2907705523903,25.200726402064877,DAP
Satara,Black,Soybean,42,41,59,5.583285393202815,577.9039403835711,25.817828188909786,Ammonium Sulphate
Sangli,Black,Tur,99,48,36,7.170294610415873,1165.07207746928,29.90886751421946,10:26:26 NPK
Sangli,Red,Pomegranate,44,42,25,5.585526299190733,931.2675461299401,22.818641108659858,MOP
Satara,Black,Soybean,47,78,79,6.302666714284239,1014.6559047822669,34.58416858631471,Ammonium Sulphate
Sangli,Red,Maize,52,54,50,6.550574480454997,614.0753682685726,30.448001778931662,Urea
Solapur,Red,Sugarcane,41,45,44,6.352109581836027,456.5565512646253,33.71577876433252,10:26:26 NPK
Kolhapur,Red,Sugarcane,77,48,59,6.393405750848434,1045.1030868463513,31.86448110762638,Urea
Solapur,Clayey,Soybean,58,37,40,7.218662749379691,1462.8170638501877,29.66032805428279,DAP
Pune,Red,Wheat,87,38,55,6.540398132740604,1257.7347381567315,21.25934096578604,Ammonium Sulphate
Solapur,Red,Pomegranate,56,59,31,6.849073755997724,957.6590438130579,26.069918863415662,MOP
Sangli,Red,Pomegranate,70,75,38,6.311019958550951,748.6238044811843,33.825293063211866,19:19:19 NPK
Sangli,Black,Tur,81,30,61,6.492294292840614,795.0280693914881,30.695399582688406,10:26:26 NPK
Sangli,Black,Cotton,99,68,52,6.766127007641115,559.1655447700191,21.00597835450858,20:20:0:13
Sangli,Clayey,Grapes,43,56,64,5.593567461950455,966.9118464677761,26.514920369632712,19:19:19 NPK
Kolhapur,Red,Pomegranate,54,60,46,5.812851280095244,431.47484220772947,33.02109819622261,MOP
Satara,Black,Cotton,48,61,73,5.8462746481566095,1183.5420765870035,32.11510609191043,20:20:0:13
Kolhapur,Black,Grapes,45,58,39,6.54543607056293,758.1787157713659,21.925604298602103,MOP
Sangli,Clayey,Grapes,51,40,43,5.867826567782621,1142.911842431859,26.43840086480795,MOP
Kolhapur,Clayey,Grapes,87,38,36,6.7965941697508825,910.8385268276772,34.6801393567368,19:19:19 NPK
Satara,Red,Pomegranate,40,73,48,6.578631132173397,1225.7517119315387,33.341689021559716,19:19:19 NPK
Kolhapur,Clayey,Maize,26,43,42,6.843439029627623,437.0206934330388,29.530115959110724,Urea
Kolhapur,Black,Tur,48,37,60,5.689548103321686,1007.5747678079139,20.598908755262485,10:26:26 NPK
Solapur,Black,Grapes,47,44,31,5.56307836842204,1465.7491929158293,29.718469054817955,MOP
Satara,Red,Sugarcane,95,51,57,7.373871435229571,828.4035392183912,23.041280032433097,10:26:26 NPK
Sangli,Black,Maize,45,54,54,5.6320586810375906,1292.6375487757423,21.21691532350739,Urea
Solapur,Clayey,Soybean,57,29,55,6.8630883983586815,536.3919854481892,33.73212674009591,DAP
Pune,Red,Pomegranate,72,47,41,5.632879429590421,1272.0694185046655,22.647165296956352,19:19:19 NPK
Kolhapur,Black,Tur,87,34,69,6.400011777313858,1426.351118455513,25.513541602729816,10:26:26 NPK
Solapur,Red,Moong,30,36,41,6.906227694545445,597.8007884576878,31.827531594198735,DAP
Sangli,Clayey,Grapes,95,71,32,6.1379740792709025,842.1993125606889,27.67157519323094,19:19:19 NPK
Satara,Red,Sugarcane,72,49,51,6.69378019083352,539.2715055409653,34.42855144316558,10:26:26 NPK
Pune,Red,Pomegranate,100,41,30,5.6486083213104035,1272.819111753865,31.096954829702923,19:19:19 NPK
Satara,Clayey,Grapes,51,51,67,5.859656432081595,615.8244642279946,25.397008681938242,19:19:19 NPK
Satara,Red,Maize,71,51,54,7.238302615554461,780.9206409334735,32.4164751931192,Urea
Pune,Red,Cotton,35,55,49,6.684823269101495,704.091314058976,29.21344470477524,Urea
Solapur,Clayey,Grapes,52,60,22,6.864543732107261,599.6509179808149,28.20198674439021,MOP
Kolhapur,Black,Soybean,68,51,56,6.921956177374868,568.6520104102713,23.490104355890665,Ammonium Sulphate
Solapur,Clayey,Grapes,57,59,36,7.3470676210354835,704.2676767385268,29.420596046090182,19:19:19 NPK
Satara,Clayey,Cotton,59,43,54,5.828027028058803,678.9005173751523,30.54509257407566,Urea
Sangli,Clayey,Maize,33,52,48,5.553986700902579,1369.5102607470187,31.65604461998688,Urea
Sangli,Red,Sugarcane,41,60,60,6.353345905253098,884.0689514148087,23.63950590931152,Urea
Pune,Clayey,Maize,49,49,42,7.329455531226534,882.5577554160523,25.710884323258327,Urea
Sangli,Black,Soybean,65,39,57,7.192063608345009,1363.9532664380265,23.31779237894032,Ammonium Sulphate
Pune,Red,Wheat,54,53,61,6.469320176563778,1321.834625527046,21.56341698308799,Ammonium Sulphate
Satara,Red,Sugarcane,46,40,79,6.302376693591385,630.7542588821368,22.639529570277816,10:26:26 NPK
Satara,Black,Cotton,68,48,55,6.325693380232552,996.0496688032712,31.659502090782112,Urea
Pune,Black,Tur,90,41,37,5.921166940200038,1184.099185855593,22.988694276256602,10:26:26 NPK
Pune,Clayey,Pomegranate,52,58,37,7.150099346035381,1001.1802951379732,29.451583776347846,MOP
Kolhapur,Red,Wheat,59,54,37,7.288022363670279,1006.519279733861,34.29198838663005,Ammonium Sulphate
Pune,Clayey,Soybean,46,22,57,5.898670854759942,1394.853232083475,21.86560524042146,DAP
Sangli,Clayey,Grapes,90,61,72,6.670789230847047,1086.5353006132002,34.84251654271523,19:19:19 NPK
Pune,Black,Tur,90,62,36,5.75651846049813,1451.7812640058746,31.901368790269327,10:26:26 NPK
Sangli,Red,Maize,23,48,52,7.303105247124472,1455.1678819583108,33.30997376483855,Urea
Solapur,Black,Tur,77,58,49,7.156956955216618,821.2442808767063,22.713159086825073,10:26:26 NPK
Satara,Red,Pomegranate,51,49,62,6.556959308009118,454.1250476637978,33.80417125128696,19:19:19 NPK
Pune,Red,Wheat,70,67,72,6.485205722917142,839.5366155531251,30.12340935966218,Ammonium Sulphate
Satara,Red,Sugarcane,45,59,51,6.796311207425111,749.9281948281679,34.92163656698143,10:26:26 NPK
Solapur,Black,Tur,46,71,52,7.182934895995987,1427.8161789041887,34.572560954321176,10:26:26 NPK
Pune,Red,Maize,58,54,54,6.583857538680144,967.5443564323041,32.002982824601126,Urea
Kolhapur,Red,Pomegranate,57,53,46,6.065772199697941,896.7248270403009,31.671471869979616,MOP
Solapur,Red,Pomegranate,59,72,44,5.8251192311029225,1320.5880125682384,28.816606931048298,19:19:19 NPK
Pune,Black,Cotton,42,31,30,6.154871579236729,963.2789647497696,34.280551535925945,20:20:0:13
Satara,Black,Maize,34,51,52,6.2356357872486985,465.54016036496694,22.615118361901434,Urea
Sangli,Black,Cotton,75,55,50,7.077125072616173,1413.0303682921467,24.94413716047808,20:20:0:13
Solapur,Clayey,Pomegranate,47,47,38,5.640976066688248,705.0972722192785,33.392614353600344,MOP
Satara,Clayey,Pomegranate,41,58,20,7.11648023983788,531.9346623282322,29.320179120595313,MOP
Kolhapur,Black,Cotton,24,48,54,6.336459874819087,1028.9010998873086,32.196528876173055,Urea
Kolhapur,Red,Cotton,60,56,43,7.468409958900913,1252.4172260205978,26.069162609682248,Urea
Satara,Black,Wheat,57,22,41,6.611522353241714,506.568497382949,27.553905021290728,DAP
Kolhapur,Black,Tur,91,48,50,6.243047267292809,1278.9353297561056,33.72861489182483,10:26:26 NPK
Solapur,Black,Grapes,58,44,42,6.359849231573358,1430.1912237726194,28.220855691837016,MOP
Solapur,Black,Wheat,45,34,46,5.7841044016626375,745.2498669709119,20.33214123724786,DAP
Sangli,Black,Tur,98,37,64,6.0253677321500945,1026.3421320548423,25.935731090929217,10:26:26 NPK
Kolhapur,Red,Maize,29,60,49,7.106162168812305,681.0931744886914,27.76783695397203,Urea
Pune,Clayey,Cotton,63,52,57,6.230637682688057,906.6197848114517,29.02071467913617,Urea
Satara,Clayey,Grapes,83,55,70,7.028649541693605,846.5091876533296,21.5000603162529,19:19:19 NPK
Kolhapur,Black,Wheat,36,31,53,6.322255953176657,1306.1397644809815,24.974447282770377,DAP
Sangli,Black,Tur,86,43,69,6.058715031140436,1019.2887051276022,34.98937753922921,10:26:26 NPK
Kolhapur,Red,Wheat,46,33,50,5.941944805039357,860.4744098526703,28.140953780168083,Ammonium Sulphate
Satara,Black,Sugarcane,89,51,47,6.039860538638695,727.0783273788805,31.733829827352654,Urea
Pune,Black,Pomegranate,57,51,34,7.144482354150558,553.6742923010252,26.35279069412322,MOP
Solapur,Red,Wheat,58,78,30,6.679893648165423,1116.688424009898,32.47758357419208,Ammonium Sulphate
Kolhapur,Black,Tur,52,42,63,6.206211346909079,661.804309624717,25.776453347365326,10:26:26 NPK
Pune,Red,Grapes,41,56,45,6.72708806485104,414.6097111345771,24.040706377428183,MOP
Sangli,Clayey,Maize,27,41,49,6.986343976824974,405.24452187008507,33.4960047354539,Urea
Pune,Red,Sugarcane,49,57,42,6.715235073792764,531.889214674191,34.05268476564387,10:26:26 NPK
Pune,Black,Sugarcane,36,40,60,6.580687969703092,987.5228791135684,25.02588261148521,Urea
Solapur,Black,Wheat,46,46,40,7.309830384103013,1243.5561627939294,21.11152507721768,DAP
Kolhapur,Black,Soybean,67,79,76,6.286449093332833,674.1269467165242,24.81517884533093,Ammonium Sulphate
Solapur,Black,Wheat,44,36,46,5.84870844073058,678.8953142764041,33.26060996249788,DAP
Sangli,Red,Sugarcane,49,52,35,6.917550019888083,410.7251404512299,25.819407642820153,10:26:26 NPK
Solapur,Red,Pomegranate,60,41,45,7.125315014445928,977.1857657941111,34.41267813682599,MOP
Solapur,Black,Soybean,63,57,74,6.858016546525587,1417.4563866352948,33.155131850948806,Ammonium Sulphate
Kolhapur,Black,Cotton,46,40,65,7.334430550611878,1478.4155120962996,31.294984163727385,20:20:0:13
Solapur,Clayey,Pomegranate,59,47,29,6.960519930773293,980.0103201954239,24.41057867633849,MOP
Kolhapur,Black,Wheat,45,36,54,5.9558913932993764,614.5301454405982,34.9993556835434,DAP
Solapur,Clayey,Soybean,46,38,57,6.80212330812953,1261.4292926213598,32.77369625079548,DAP
Kolhapur,Clayey,Cotton,22,49,50,7.160553883034385,915.297715882135,32.563365990285064,Urea
Sangli,Red,Moong,46,21,41,5.560471137994175,704.5980307782072,27.54078775727024,DAP
Kolhapur,Clayey,Grapes,43,58,40,6.379217566707892,508.1983323996004,23.81127904132274,MOP
Pune,Black,Cotton,91,50,63,6.585102575337661,1209.2555896917547,28.896338831114544,20:20:0:13
Satara,Red,Pomegranate,73,64,56,7.2629978077975395,635.519012267438,21.62024832641482,19:19:19 NPK
Kolhapur,Black,Cotton,66,55,74,6.246456707995625,582.7779929353949,27.09713025545137,20:20:0:13
Solapur,Black,Wheat,57,46,57,7.386364980451508,1392.6959218670358,27.610962642220517,DAP
Pune,Clayey,Maize,70,49,53,5.6935073134217,1480.1095643133185,27.41990454517257,Urea
Sangli,Black,Wheat,43,48,58,6.235023809014857,1060.9403940444026,33.98256577166456,DAP
Sangli,Clayey,Sugarcane,87,44,59,6.1072536467873935,563.3479677797282,22.65496923916375,Urea
Pune,Red,Wheat,71,71,66,6.2694426476726495,1441.8241267835076,22.50974243156186,Ammonium Sulphate
Kolhapur,Black,Soybean,79,38,57,7.133577506916244,984.9248233496808,31.666943379249126,Ammonium Sulphate
Kolhapur,Black,Tur,52,74,75,6.455629707083128,1326.9146633386213,26.872317106912465,10:26:26 NPK
Satara,Clayey,Pomegranate,47,45,31,7.381065771110274,620.9264183369139,27.115882979060057,MOP
Solapur,Clayey,Grapes,94,65,42,6.765623709561897,763.2340322130535,26.14993846574581,19:19:19 NPK
Sangli,Red,Sugarcane,56,30,44,6.042862836510214,708.5870078572852,29.005816016016876,10:26:26 NPK
Solapur,Clayey,Soybean,32,33,60,5.521993846118124,757.3970739012402,24.509880604305508,DAP
Pune,Red,Wheat,49,35,52,6.10257074086202,808.6051071520366,20.09716400940694,Ammonium Sulphate
Sangli,Clayey,Grapes,99,45,49,7.063990127672955,928.3122865568051,21.337511807143038,19:19:19 NPK
Satara,Black,Cotton,87,39,56,5.620849994405532,1332.982212610475,30.038157816458217,20:20:0:13
Solapur,Black,Tur,97,40,59,6.81007726589856,788.4698352595744,24.171791739721204,10:26:26 NPK
Sangli,Black,Soybean,63,54,38,7.283725523197908,608.6937379540263,26.61419803275699,Ammonium Sulphate
Satara,Red,Maize,87,47,49,6.555387588875554,740.4064332379328,30.556577622838685,Urea
Pune,Clayey,Maize,30,55,50,5.527637745803938,419.67860998868815,22.494111393223612,Urea
Pune,Clayey,Maize,41,54,54,5.91314775108233,1125.083558244592,29.22118478756731,Urea
Sangli,Red,Moong,48,32,55,6.554516583442457,1222.7308061862223,22.930057675619253,DAP
Satara,Clayey,Soybean,32,33,51,7.033020898736018,1461.1798092262466,22.45034209767143,DAP
Satara,Red,Sugarcane,92,34,73,5.645297807350869,1195.697676777557,34.09604153146876,10:26:26 NPK
Kolhapur,Red,Cotton,84,54,41,6.304395470911702,1123.1748545718824,30.540483035588224,Urea
Kolhapur,Black,Grapes,49,43,43,5.623833172551605,1254.326375573958,34.97114822917824,MOP
Pune,Black,Cotton,66,52,46,5.548711221876867,1439.6837282631736,23.270412586038216,Urea
Satara,Black,Cotton,83,54,60,5.641807022303961,575.7022046629465,22.421831032620993,Urea
Kolhapur,Red,Moong,58,48,58,7.0469614542203365,486.3670443275184,20.131209026626383,DAP
Pune,Clayey,Grapes,43,55,22,7.491342376728419,814.7102992723359,31.138064146572624,MOP
Pune,Black,Soybean,68,61,62,5.878475201358198,1324.0281390001876,30.17635335484333,Ammonium Sulphate
Sangli,Black,Tur,82,78,48,5.923737715858676,606.6489194745252,21.501920660816705,10:26:26 NPK
Solapur,Clayey,Maize,60,52,40,7.373658834093639,1302.7404207339337,28.874990439152086,Urea
Kolhapur,Red,Sugarcane,77,80,55,5.747067719230509,1066.3198617250086,28.83813489395866,10:26:26 NPK
Sangli,Clayey,Soybean,42,30,48,5.570273455612034,1055.1729999687784,27.34486313975349,DAP
Sangli,Red,Pomegranate,100,69,51,5.624749091982486,692.5737074215344,34.205829352230154,19:19:19 NPK
Sangli,Black,Maize,43,59,59,6.1721601902468795,463.62252380771264,32.75364165446688,Urea
Solapur,Black,Cotton,99,71,65,6.690184517552119,546.9021284870327,28.421740625229845,20:20:0:13
Solapur,Clayey,Grapes,89,44,53,6.593908013018239,784.3710962345302,23.68834340492878,19:19:19 NPK
Kolhapur,Red,Wheat,83,72,68,6.736316991109183,692.7342076498683,30.338504860870856,Ammonium Sulphate
Kolhapur,Clayey,Soybean,53,33,45,6.396395406028189,539.1276340929098,28.056180713622084,DAP
Pune,Black,Tur,48,68,61,6.22042890328063,1316.2384505711238,23.38503465680183,10:26:26 NPK
Satara,Black,Tur,72,52,58,6.543692295621229,1302.4192028994103,26.184513858199356,10:26:26 NPK
Sangli,Black,Cotton,57,54,49,5.667561793360134,444.81097234896333,31.402285605524312,20:20:0:13
Kolhapur,Black,Tur,69,59,73,6.241291562080184,1466.8983094030116,23.178420472697766,10:26:26 NPK
Satara,Black,Soybean,98,58,70,6.772973520798384,1074.024393978048,27.089750039370024,Ammonium Sulphate
Satara,Red,Moong,59,35,46,7.244201493273125,1217.1064919106907,34.28094064447784,DAP
Solapur,Black,Wheat,30,47,46,7.042788077975789,1389.2460182872912,22.776422026625294,DAP
Satara,Red,Pomegranate,49,57,50,6.708122858961073,1074.9454949895699,27.836607277360287,19:19:19 NPK
Kolhapur,Black,Cotton,86,43,60,5.733052829016573,1151.981954441611,21.431241567716008,20:20:0:13
Satara,Red,Sugarcane,99,54,56,6.177425334002966,810.6514545175123,22.770012123234075,10:26:26 NPK
Pune,Black,Cotton,47,55,41,6.603478850214709,793.0734247704095,27.151335654029744,Urea
Pune,Clayey,Soybean,30,41,52,6.376868515244229,780.21682165986,22.658058431243344,DAP
Pune,Black,Soybean,83,36,75,7.4454565194689675,1380.5266824143566,32.1956997900362,Ammonium Sulphate
Sangli,Red,Grapes,45,60,45,5.640492895626967,1302.3247644429985,26.596102998428087,MOP
Pune,Clayey,Cotton,81,42,44,6.374648300801305,1262.9584339281537,31.738346433059426,Urea
Sangli,Red,Pomegranate,52,40,61,5.814560980206929,1417.575420951283,23.6125716213552,19:19:19 NPK
Solapur,Clayey,Grapes,48,57,42,7.306556683846363,671.0536688436109,30.24222895893027,MOP
Pune,Red,Wheat,83,39,36,6.636327864446093,1201.6145092905526,23.66013898180813,Ammonium Sulphate
Pune,Red,Wheat,86,31,72,6.140523177669327,1196.1099104840998,31.68279773057081,Ammonium Sulphate
Solapur,Red,Wheat,47,65,46,6.281100601806802,1378.861223609389,31.234015067432907,Ammonium Sulphate
Pune,Black,Tur,69,44,74,6.208896733449569,1231.4743789304046,30.78066413086252,10:26:26 NPK
Pune,Black,Cotton,84,57,45,7.19323208910743,733.0736267744376,28.89898977440912,Urea
Kolhapur,Black,Tur,61,50,69,6.191311795587884,1439.7911055064255,24.15505934709016,10:26:26 NPK
Kolhapur,Clayey,Grapes,53,78,31,6.174675213474145,1351.6827343369496,20.755271496243996,19:19:19 NPK
Kolhapur,Black,Tur,99,73,60,6.989829407276996,519.2711351885428,30.580248420190713,10:26:26 NPK
Solapur,Black,Soybean,71,74,73,7.430251404571396,1017.2860400820019,26.735355350026488,Ammonium Sulphate
Sangli,Black,Wheat,54,36,49,7.494727092753913,405.23554591053755,33.74285674608019,DAP
Satara,Black,Soybean,42,73,70,6.095367225652133,927.2771095575229,24.754811530909883,Ammonium Sulphate
Sangli,Black,Cotton,60,46,50,6.276548878562793,682.875047758266,28.60575783525894,Urea
Sangli,Black,Sugarcane,81,40,51,6.3341779376192475,1206.227708780163,20.35611449236412,Urea
Solapur,Red,Moong,44,30,59,7.06364491760284,1201.3909433180124,33.24521190003047,DAP
Pune,Clayey,Grapes,92,61,42,6.34967967107653,841.7650138497029,28.06665832394947,19:19:19 NPK
Kolhapur,Clayey,Grapes,59,54,77,7.165779137116667,1185.5658495563232,31.07866280132553,19:19:19 NPK
Sangli,Red,Wheat,86,37,67,6.914232734283512,466.89340165974005,30.424399305814692,Ammonium Sulphate
Solapur,Black,Cotton,89,56,39,6.117186295658518,1190.380744045005,20.25510437500312,20:20:0:13
Sangli,Red,Pomegranate,45,32,66,6.81636659421324,1053.026366751364,28.181741866389615,19:19:19 NPK
Solapur,Black,Wheat,30,48,44,7.440048803661812,1034.6359404640334,28.83963787902004,DAP
Kolhapur,Red,Grapes,56,58,47,5.86158746431278,1054.2792540877263,26.235048411090165,MOP
Kolhapur,Black,Cotton,78,58,40,6.032342488439093,578.311580475353,23.50559351271329,Urea
Solapur,Red,Pomegranate,43,69,56,6.012085716402631,1198.8429366994872,21.340488585913842,19:19:19 NPK
Satara,Black,Tur,66,43,66,6.551039370338954,1182.097910876676,22.13061504230852,10:26:26 NPK
Kolhapur,Clayey,Soybean,47,35,40,5.99592598024814,1234.466747230196,25.30160351155027,DAP
Pune,Black,Grapes,56,44,23,6.209128876436122,1353.6216794608904,24.190763405939983,MOP
Solapur,Red,Wheat,97,70,72,5.618619445233767,882.8817506352842,23.190616100420144,Ammonium Sulphate
Kolhapur,Black,Cotton,49,74,47,7.034633653876013,1446.7027086471212,30.02785428123115,20:20:0:13
Pune,Red,Moong,33,25,60,6.076849631594435,823.5169413775163,23.06708442384398,DAP
Sangli,Black,Cotton,69,37,77,6.721045522232528,762.0498680686735,34.967977170016496,20:20:0:13
Solapur,Black,Soybean,69,62,46,5.585914465924198,1266.2028705513612,22.33871648121454,Ammonium Sulphate
Pune,Clayey,Sugarcane,37,47,45,5.717505623495575,443.75254115696833,28.32959496785061,Urea
Pune,Black,Soybean,41,54,41,5.731690206280026,1255.62040382529,25.903563030049327,Ammonium Sulphate
Kolhapur,Black,Wheat,32,31,56,6.710656345933421,1253.7493943992035,21.783613445707328,DAP
Sangli,Clayey,Maize,76,57,58,7.018327049009324,423.18843706378357,25.937659950678693,Urea
Sangli,Black,Pomegranate,58,59,50,6.959189965133179,1325.9847280715594,20.570295980337207,MOP
Satara,Black,Cotton,68,58,49,6.177670377400725,1141.666691977909,31.634092371309706,20:20:0:13
Satara,Red,Wheat,69,71,49,7.480010271469741,1151.1995825475806,21.788971715885495,Ammonium Sulphate
Solapur,Red,Maize,63,40,45,5.845584466686427,400.16675458648865,21.577908889215408,Urea
