District,Soil Color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop
Sangli,Red,63,54,59,6.34200165841782,671.8773979501626,28.963939461512396,Jowar
Sangli,Black,90,57,53,7.483140882923741,678.1486579796093,22.714838510065512,Grapes
Satara,Reddish,44,44,52,7.352562235272715,616.3948025949773,32.87916299883106,Pomegranate
Satara,Black,73,43,39,6.789110979679377,796.1990146772962,22.745789601191156,Wheat
Satara,Black,90,41,59,6.8517422895463085,946.4265686400668,20.638656536210064,Tur
Satara,Red,71,52,30,6.81681088472776,770.9975158786966,18.095598384865784,Wheat
Kolhapur,Black,42,45,57,6.637899878163735,512.0801833250622,31.32646297005611,Jowar
Satara,Black,70,49,39,6.137681448033778,942.893271774207,20.663324021574095,Soybean
Sangli,Red,73,53,49,7.142761953893746,461.45358990513927,34.25335640704529,Pomegranate
Satara,Black,83,47,36,7.010839760799609,912.0034623656463,25.647165860487824,Soybean
Satara,Red,64,31,33,6.876296260596264,703.8428760692062,27.245074759003096,Grapes
Solapur,Clayey,80,51,37,6.102443747422974,2452.112330681975,21.3033484964374,Rice
Sangli,Black,74,56,59,6.482795798670276,622.0352330489131,26.489469610605006,Tur
Sangli,Red,57,51,57,7.4332878727507286,495.4894937047568,26.61062347643471,Jowar
Solapur,Black,122,69,93,7.292862837367402,1518.2950369473358,31.2184764507743,Sugarcane
Kolhapur,Black,149,75,109,6.7840400964406635,730.0535139527409,27.73229028171255,Cotton
Satara,Black,67,48,60,6.627973500315969,613.9174051414045,27.74650217109327,Jowar
Pune,Black,47,55,38,6.88755767600437,608.8370900884775,21.397462142274296,Tur
Kolhapur,Black,133,65,113,6.036141741223809,1850.842925654039,30.381906101664597,Sugarcane
Satara,Black,147,86,110,7.482118968719792,687.1434210839122,33.77570866923786,Cotton
Satara,Black,46,44,59,7.163335580805789,861.3003713856447,21.35511201207117,Soybean
Satara,Red,70,52,39,7.4315653457242865,603.1077546488488,28.725470392403246,Maize
Satara,Black,134,71,87,6.703410073749528,961.5927444192471,33.67172941990195,Cotton
Satara,Black,55,49,42,6.5434462096765875,798.4051699085991,21.143001713467193,Soybean
Satara,Red,44,53,39,6.567607094189481,946.6482182587156,24.91398143178591,Maize
Pune,Clayey,62,49,60,7.465611827218149,526.5366060055493,21.17983580965071,Tur
Kolhapur,Red,62,31,39,7.217239416915536,616.8487830454885,27.138491269646114,Maize
Sangli,Red,76,54,59,7.407944754805776,712.484489455242,23.92514650816239,Maize
Sangli,Black,87,55,40,7.391533270654058,694.030711707346,25.196190492831825,Jowar
Kolhapur,Red,83,54,32,6.648345972658583,606.101345914844,20.671731837527823,Wheat
Solapur,Red,57,37,59,7.365510758111617,681.3852154915969,25.781396272417638,Groundnut
Satara,Black,49,44,45,6.121709153711206,857.6896553608217,27.426357673873326,Groundnut
Satara,Red,42,57,53,7.08903633215015,425.4857177538969,30.51759770224925,Pomegranate
Kolhapur,Clayey,110,65,89,6.7257483292678275,2000.5116423178317,33.27744262821785,Sugarcane
Sangli,Black,65,56,33,6.44510816470976,478.1801002582867,19.313225296244966,Wheat
Satara,Black,106,89,99,6.520894800429881,2229.924364880753,32.965011730802395,Sugarcane
Satara,Red,84,36,48,6.460097498905531,472.4675037169083,32.61222903993802,Pomegranate
Sangli,Black,76,37,54,6.160566977475684,790.0661308905103,22.466274995877235,Soybean
Solapur,Red,45,38,34,6.228083999445944,600.1735787620235,33.814918170815034,Pomegranate
Satara,Clayey,76,36,56,6.187448841350705,741.0103673237585,23.080551784938322,Maize
Sangli,Red,95,40,31,7.497070529190647,530.0290723509102,21.413738811920993,Wheat
Satara,Red,52,55,46,7.0860897629414445,405.9134355480533,27.08708102924372,Pomegranate
Solapur,Black,74,42,40,6.7530575925299665,693.6237213625452,29.27929449214723,Tur
Sangli,Red,67,41,50,7.105822866856137,529.8068217507017,31.60299625686159,Jowar
Satara,Black,69,35,42,6.746650621653867,675.1809045062973,31.425243359990304,Grapes
Satara,Clayey,68,32,55,6.731510506897089,690.6826602902922,29.381006492826288,Tur
Solapur,Black,63,50,48,6.442831216090077,537.089754728037,32.1727898940545,Jowar
Sangli,Black,116,85,106,6.962668966468176,657.7359151972453,28.719393327447555,Cotton
Pune,Black,62,32,30,6.061247549707064,613.8884280049068,29.531476643730144,Jowar
Sangli,Clayey,70,43,36,6.3509056783589175,2020.8030016008247,20.01115796990977,Rice
Solapur,Clayey,97,40,48,6.3476201721080825,2762.7817417455144,25.304755773963592,Rice
Solapur,Black,87,43,57,6.1603437937310765,612.6880695472047,31.820427417547346,Jowar
Sangli,Red,55,45,43,7.411464087744735,640.8534809679355,30.18233871643191,Grapes
Sangli,Red,86,52,59,7.220663116855314,744.0299498359491,23.442341718728805,Tur
Satara,Black,64,57,40,6.357438984785768,690.0221296593008,25.903337044743257,Maize
Sangli,Clayey,65,59,45,6.648231487938023,2467.8725197636636,20.035768157963528,Rice
Solapur,Black,91,50,38,6.3099392993767625,668.3992596047219,20.272337163163378,Wheat
Sangli,Black,113,73,94,6.2327091724287795,770.6377424639586,25.22883861677316,Cotton
Kolhapur,Black,56,30,56,6.0548342118401735,637.060007619993,24.181743462294524,Groundnut
Satara,Clayey,46,53,36,7.042329586684145,754.305822086163,25.474565309883886,Tur
Pune,Clayey,61,45,32,6.643590707754771,1604.0394565354413,22.6531721811085,Rice
Pune,Clayey,65,30,57,7.15010239256878,835.5551100103676,25.021297435236185,Tur
Solapur,Clayey,60,46,35,7.078598246271362,788.0876409683001,26.65994343231291,Maize
Pune,Black,100,52,41,6.134311234378722,633.4916131851743,16.100798213507396,Wheat
Kolhapur,Red,67,53,52,7.0781407987677465,648.3549343269647,23.61018882123366,Grapes
Sangli,Clayey,65,59,38,6.0174656418527555,867.8720587277446,28.34637020457808,Tur
Kolhapur,Red,59,60,30,6.943241915290214,593.8477554951214,29.415169441826485,Maize
Kolhapur,Red,58,52,59,6.802110695371615,560.1554478717026,21.724765610606234,Grapes
Solapur,Black,72,40,53,6.7707580437164125,769.5538058731267,26.754826394268402,Soybean
Solapur,Black,66,40,38,6.715719180155785,604.3476485866571,28.109960864613704,Soybean
Pune,Clayey,43,34,49,7.007982819475069,613.3055536066322,20.58576234606979,Maize
Sangli,Black,123,74,118,7.129526887035136,1844.7510303365789,32.85883826688318,Sugarcane
Kolhapur,Black,58,49,52,6.893080732660543,601.9858828279636,20.517019266498778,Soybean
Pune,Red,78,30,51,7.0910228651805465,450.5266458270378,33.017248155739665,Pomegranate
Sangli,Reddish,76,37,32,6.292437874148774,441.46298691883413,37.45676257681245,Pomegranate
Solapur,Red,62,51,54,6.674132038107756,562.2644115563888,29.500618104328836,Groundnut
Pune,Clayey,60,47,35,7.065097165989645,2141.4788645187396,20.08442571908001,Rice
Kolhapur,Black,69,31,53,6.17108288586041,895.4279884623587,29.527483390071183,Tur
Pune,Reddish,49,46,44,7.063823304869646,557.6239435508166,29.87459134204357,Pomegranate
Pune,Clayey,42,51,60,6.472658841371361,787.7880670392575,20.79058057837968,Tur
Satara,Black,78,37,58,7.498682932165013,882.46007785913,25.374664891000602,Maize
Pune,Black,67,53,56,6.933606425010552,511.71946772706497,25.60209960942391,Tur
Kolhapur,Black,93,48,40,6.939458323566015,557.6564054988033,19.053829227230086,Wheat
Sangli,Clayey,58,57,47,6.335672219401997,751.2160878236376,28.84968235143797,Tur
Satara,Clayey,52,34,49,6.197203288609389,683.7720937554463,27.714401737404604,Tur
Kolhapur,Red,61,47,43,6.5292406972913,532.0114558834574,29.758508370634768,Groundnut
Satara,Clayey,122,65,106,6.478858539019253,2162.139965207492,26.267490789529973,Sugarcane
Kolhapur,Black,50,32,58,6.797244242549603,510.09497402893163,29.877537521310963,Tur
Satara,Clayey,90,40,43,6.68973187182914,665.1550957827301,27.862335158590827,Groundnut
Pune,Clayey,67,57,38,7.41716892224599,2436.1798896877453,26.83808630478252,Rice
Solapur,Clayey,135,82,118,6.293370345669699,1649.138218700937,28.604503772033905,Sugarcane
Pune,Red,89,36,48,6.591121146554517,403.00273409095377,31.042832656607477,Jowar
Pune,Black,41,31,51,6.327876553161714,979.4934623082997,20.409633457922066,Tur
Satara,Red,42,55,41,7.269420351425858,480.7423718862434,33.96033480148498,Jowar
Sangli,Clayey,74,50,42,6.343803774631739,1665.2398873927311,22.22025292686062,Rice
Solapur,Clayey,99,40,41,6.806217062034736,2806.970697654565,24.941007927709613,Rice
Satara,Black,76,38,49,6.4227403664476315,642.3573276153115,25.299040911356958,Jowar
Solapur,Black,127,87,86,7.399909542865263,778.7330647405255,32.89112797264965,Cotton
Pune,Black,88,58,43,6.293868763257521,838.198385584898,28.524520728527015,Soybean
Satara,Black,90,47,37,7.320447090521012,977.6766455421341,22.119479991802407,Soybean
Pune,Red,93,47,44,6.528190686857034,746.9228203251595,16.222051555930953,Wheat
Sangli,Black,104,62,80,7.479131389556171,933.0198371787351,31.127665783170123,Cotton
Kolhapur,Reddish,44,39,47,7.071482318686164,460.2948918534365,27.20239429823998,Pomegranate
Kolhapur,Reddish,55,42,44,6.477590339092613,524.0370284792714,28.387366775252946,Pomegranate
Pune,Black,84,55,55,6.72975907477112,666.4950360592243,20.586158685580486,Grapes
Satara,Clayey,148,85,80,7.1786112449463015,1730.4524962509354,34.77235006903196,Sugarcane
Solapur,Clayey,115,77,80,6.849070157965063,2155.20027894204,26.42843832508171,Sugarcane
Kolhapur,Black,88,33,56,6.931995295463961,603.1426191072565,21.876464218823585,Soybean
Pune,Black,44,39,44,6.861739628093627,773.2592138704294,22.740315008746403,Soybean
Kolhapur,Black,129,69,82,7.4525580853337825,827.2722195158145,33.68863913213087,Cotton
Satara,Red,78,59,40,6.606575468027485,871.2547346885642,22.9443226140014,Grapes
Sangli,Black,87,46,41,6.806913747030617,856.706948645882,33.987195368097616,Grapes
Kolhapur,Clayey,122,65,102,6.768038438443904,1848.5314094350824,25.77494934309741,Sugarcane
Sangli,Black,51,34,47,6.346381002177226,500.86036863855094,27.7324498433704,Grapes
Pune,Clayey,73,50,33,7.066642439727526,2450.525135665923,29.714653861174497,Rice
Sangli,Reddish,82,38,48,6.693954774229014,480.17453234669773,35.953280368539346,Pomegranate
Pune,Black,131,74,102,6.620113169608015,1609.4840914272938,27.626965719039944,Sugarcane
Solapur,Red,79,45,37,6.317038506801088,601.7313105799949,22.526859247577335,Wheat
Satara,Red,55,30,47,6.598309322186119,604.2553087716248,25.497249388698783,Tur
Satara,Red,88,55,40,7.206282198372526,449.3274207997435,31.273755196096033,Pomegranate
Sangli,Black,67,38,31,6.694940748271038,521.5526144629072,25.157224042573315,Jowar
Pune,Clayey,60,41,45,7.108329509860937,1994.544587813607,20.52397090984047,Rice
Pune,Clayey,74,54,37,7.303538049191798,937.9884305800952,28.98224307061709,Groundnut
Sangli,Black,75,55,39,7.440602025898409,677.6413123149573,27.18520119082592,Maize
Satara,Red,57,31,50,6.450694253192008,404.6828582730791,36.90631627992862,Pomegranate
Satara,Black,100,86,92,7.123097075249039,2293.176081315629,33.38781004388447,Sugarcane
Solapur,Red,51,36,53,7.072383021596161,581.8463423748307,23.574087482254118,Grapes
Satara,Clayey,86,57,31,6.769949763535391,803.8579660333311,21.633221921334446,Groundnut
Sangli,Red,80,46,51,6.917616125572944,612.5822111446099,22.445475142592365,Maize
Kolhapur,Red,93,55,35,7.352512841941106,550.5716669001882,23.327563434837494,Wheat
Pune,Clayey,45,40,37,6.283988172279254,742.5517925293075,28.119838379516185,Maize
Kolhapur,Clayey,70,30,56,7.38608235629321,512.5353372402811,28.709007960491114,Groundnut
Pune,Black,68,34,39,6.588013514850417,696.5781270538848,32.78916128180326,Jowar
Pune,Clayey,87,52,43,6.978215877373755,1995.6271448092662,26.892253408467077,Rice
Solapur,Clayey,43,51,41,6.371682437521773,544.2312567409865,26.29997853858592,Maize
Solapur,Red,81,31,53,6.34895327645723,641.7562092342499,29.24969829241496,Jowar
Solapur,Red,79,31,33,6.363444251466019,634.9853948642484,23.477250946295708,Groundnut
Solapur,Clayey,74,40,38,6.820925701467353,727.0480227540243,29.528946065305824,Tur
Sangli,Red,79,38,35,6.47247104341834,507.7062012330323,34.014200811005686,Jowar
Solapur,Red,45,55,49,6.843584617036454,804.979710849072,24.882026022462966,Tur
Pune,Black,81,46,47,7.153325495377704,960.5051467581253,24.621230323728007,Soybean
Kolhapur,Clayey,137,90,93,6.250090811992998,2116.496622409454,29.643579751041774,Sugarcane
Kolhapur,Red,84,59,46,7.096828437679661,461.7311967170857,25.148018891828443,Jowar
Pune,Red,67,45,48,7.425511403476731,459.10637461877747,33.33711751111592,Jowar
Satara,Red,75,43,58,7.387922057444809,685.6893562736873,21.950643830770463,Tur
Solapur,Clayey,90,42,46,7.105534537740491,665.8539341208215,25.230615236015517,Groundnut
Solapur,Black,122,61,109,6.150534559092416,869.3923799371684,26.235685870284254,Cotton
Satara,Black,99,41,50,6.192580273931464,558.0247239497062,24.15273466953487,Wheat
Sangli,Red,43,37,46,6.244339760260194,682.944516851337,21.478022208804685,Groundnut
Pune,Red,71,40,56,6.653000713585207,918.1780829285003,24.170733083864047,Maize
Pune,Black,59,60,49,6.693413945498653,600.0014873546174,26.30962444149395,Maize
Pune,Clayey,98,52,41,7.327160848965362,1859.3776724556435,28.017884839904507,Rice
Sangli,Red,70,48,38,6.176769611787536,414.15867819176947,15.4027409113245,Wheat
Satara,Black,71,38,52,7.405187980639223,851.1623617106566,23.89071507381734,Grapes
Satara,Black,86,47,48,6.817943445344082,839.1960630906235,21.042513265618677,Grapes
Kolhapur,Black,85,37,41,6.7031287547637675,645.5711539036704,23.59765818641057,Soybean
Solapur,Clayey,85,53,44,6.399996711714182,831.0743607623598,26.42126145762377,Tur
Satara,Black,84,46,54,7.216371025338057,738.1314294938379,28.092850826423426,Groundnut
Solapur,Black,133,90,105,6.842461040684754,2036.6545532361738,26.88309685968022,Sugarcane
Sangli,Black,59,40,30,6.216017711757049,957.7511598441951,26.672054506702615,Tur
Solapur,Black,71,48,58,6.731995225098121,588.3890559724749,23.577805006214085,Groundnut
Sangli,Black,77,49,47,6.610326070985532,589.573793097376,29.189813241588396,Jowar
Solapur,Clayey,65,35,58,7.0502967360775735,630.8748558318398,25.371535491970505,Maize
Sangli,Black,41,60,30,7.3509442670800285,735.8004872365879,22.722399579328332,Soybean
Solapur,Black,144,74,85,6.835741347866634,754.5528054681499,26.705898485117146,Cotton
Solapur,Black,74,40,35,6.369946059820268,786.4356944787099,17.5167135635936,Wheat
Satara,Reddish,70,55,57,7.0182890630627215,577.5577614749277,25.273378269480336,Pomegranate
Solapur,Clayey,72,51,30,7.1717058591052565,2446.091692329328,25.099773630550146,Rice
Kolhapur,Black,85,30,44,6.132928803941718,577.1032194284688,26.39788315833713,Jowar
Kolhapur,Black,113,60,103,7.279372520965678,637.4655189249527,30.040489684348326,Cotton
Pune,Black,103,65,99,7.297144731277566,877.9211966478892,34.29963655243445,Cotton
Kolhapur,Black,72,48,37,6.161845821510088,404.52424991271863,18.04325288892791,Wheat
Pune,Clayey,73,37,40,6.73168013679975,668.6333553245262,24.984985934568552,Maize
Kolhapur,Black,146,79,82,6.491599906288113,2237.7192689210674,25.85394255941913,Sugarcane
Sangli,Clayey,67,50,59,7.456055848987935,982.8770332672908,23.060791614025852,Tur
Solapur,Black,99,51,43,6.005910180551355,714.9985867553972,15.677000212463614,Wheat
Sangli,Red,63,40,38,7.3281352532783615,568.8960442234389,26.989617431792922,Jowar
Solapur,Clayey,67,47,55,7.355694113956282,723.6712292212952,27.139795395640768,Maize
Solapur,Black,54,46,52,7.2342994047137825,927.7813411289865,23.226064390888116,Tur
Pune,Black,133,63,117,6.74554937200886,2197.2599470001633,34.338309266532576,Sugarcane
Satara,Black,56,55,39,7.017533911533096,842.9605073338575,21.398777414372287,Tur
Satara,Black,134,88,107,6.935079056474331,850.7026547097265,26.055785808457298,Cotton
Pune,Black,77,51,45,7.135593388347059,912.4340560074734,26.675178417727757,Soybean
Kolhapur,Reddish,73,35,34,6.755790376208804,660.0032958285858,25.846182519539934,Pomegranate
Kolhapur,Black,63,52,32,6.047204146462857,676.0803504902228,20.04632033549918,Tur
Pune,Black,148,87,100,6.440871403277912,661.0504626396947,32.15977312692686,Cotton
Pune,Black,108,62,110,6.422598361054053,1813.275228214349,32.21954303627772,Sugarcane
Solapur,Black,142,84,109,6.7662473116598365,2039.9133604972717,29.05404901607682,Sugarcane
Solapur,Reddish,67,59,51,6.998639417269019,426.8614989381813,26.488146216194796,Pomegranate
Solapur,Red,75,33,34,6.757318233387186,591.887639973126,24.332659126229345,Maize
Kolhapur,Clayey,86,50,44,7.390566988840244,1933.0564946809427,24.7933424145146,Rice
Satara,Black,41,53,53,6.667982855707443,634.2711760063198,21.970548311252248,Soybean
Pune,Black,140,86,98,7.316339424372192,1861.0385938111874,32.034301854596,Sugarcane
Satara,Black,64,33,38,7.454173556589798,818.7786246580387,25.596213797947936,Soybean
Sangli,Clayey,89,60,46,6.208670993745129,2371.145828772561,20.668893329607506,Rice
Satara,Clayey,73,32,55,6.626237137532784,785.1804548476075,24.52625888798533,Maize
Solapur,Red,83,49,46,7.0518481307017495,566.7575327208696,22.97533321340454,Wheat
Sangli,Black,75,46,50,7.238796304086612,587.2726996975751,20.898589034882235,Wheat
Solapur,Clayey,66,59,32,6.139805723592563,2825.1194524479642,20.206376265275274,Rice
Pune,Red,42,42,38,6.253294183985537,652.5616463419899,26.528001205682138,Tur
Kolhapur,Reddish,87,56,58,6.086730031159527,667.4538020566144,37.39399043563027,Pomegranate
Pune,Clayey,45,38,52,6.1912112354477,713.6384423907671,29.976214983238236,Groundnut
Kolhapur,Black,132,75,82,6.102102604963045,794.1714844363927,26.6871476397286,Cotton
Sangli,Black,109,89,87,7.395112504914859,734.2022033171767,25.519741891265063,Cotton
Pune,Black,54,39,44,6.413514489141413,761.8863328255593,25.456228118461233,Maize
Satara,Clayey,92,49,46,7.2075577109714795,2546.2197886838076,27.808389070114757,Rice
Satara,Black,47,47,53,6.308967402731088,999.5467147227159,21.56966736485672,Tur
Solapur,Black,141,68,97,6.515134747444272,891.0025903366188,26.456088617815276,Cotton
Kolhapur,Red,64,52,46,6.900763873719853,740.9307888869973,21.73891277216422,Wheat
Satara,Clayey,117,78,93,6.037161163253355,1996.775654632587,29.719056917280003,Sugarcane
Sangli,Black,72,35,38,6.732027086646719,500.00854284703246,32.727190082433495,Jowar
Sangli,Black,41,33,50,6.1256284562786005,707.4263304875597,28.988647933042863,Maize
Satara,Clayey,48,60,45,6.639253713206512,996.5712461680812,27.159487581687074,Groundnut
Sangli,Clayey,72,42,52,6.499728957254452,673.4613843328768,25.441551050129384,Tur
Satara,Black,59,30,47,7.128833834329266,944.6852333579506,20.411269694744682,Maize
Solapur,Reddish,51,59,57,6.082751961127791,560.4331764748046,26.714857203589155,Pomegranate
Sangli,Black,48,48,30,6.442321999404483,799.8565452753788,28.774055516106436,Soybean
